id,name,cleanName,dog_yes_votes,dog_no_votes,cat_yes_votes,cat_no_votes,animal_yes_votes,animal_no_votes
9985,Hot Rod,hot rod,0,7,0,8,11,0
17821,A Nightmare on Elm Street 3: Dream Warriors,nightmare on elm street iiidream warriors,3,20,0,19,1,18
10939,Pretty In Pink,pretty pink,0,6,0,6,0,6
49086,The New World,new world,0,1,0,1,0,1
8798,Backdraft,backdraft,0,3,0,4,1,2
173687,Stay,stay,11,0,0,10,2,8
11887,The Inbetweeners Movie,inbetweeners movie,5,1,0,2,3,0
11376,Star Trek III: the Search for Spock,star trek iii search spock,14,1,0,7,8,1
9934,Hidalgo,hidalgo,0,5,1,3,7,1
855036,Fresh,fresh,0,22,0,21,0,17
20173,Good Boys,good boys,1,12,0,11,0,10
259646,Killer Joe,killer joe,0,6,0,3,1,4
530298,Fear Street: 1978,fear street 1978,5,95,0,58,54,11
1210824,Super,super,0,1,0,2,0,2
10606,Mr Peabody & Sherman,mr peabody sherman,1,8,0,5,0,5
9944,High Tension,high tension,37,1,0,17,10,7
22760,Ghost Town,ghost town,0,3,0,3,0,3
28871,The Best of Me,best me,0,3,0,2,0,2
508933,The Lost Daughter,lost daughter,0,14,0,10,1,11
21699,21 Bridges,21 bridges,0,6,0,6,0,6
11788,The Gift,gift,16,21,0,6,3,7
11656,The Client,client,0,3,0,3,4,1
14732,James and the Giant Peach,james giant peach,0,8,0,7,2,2
9330,Death Sentence,death sentence,0,2,0,2,0,2
832953,The Harder They Fall,harder they fall,0,7,0,6,7,1
19718,Blast From the Past,blast from past,0,4,0,5,0,4
12015,The Mighty Ducks,mighty ducks,0,2,0,3,0,3
131290,Sliding Doors,sliding doors,0,5,0,4,0,4
50085,The Finest Hours,finest hours,0,1,0,2,0,1
35632,The Replacements,replacements,0,3,0,3,0,3
13219,Popstar: Never Stop Never Stopping,popstar never stop never stopping,0,14,0,8,15,0
530299,Fear Street: 1666,fear street 1666,121,3,1,58,91,1
81996,Cocoon,cocoon,0,3,0,3,0,3
920992,The Bikeriders,bikeriders,0,12,0,9,0,9
789051,May December,may december,1,25,1,14,4,12
16064,Alpha,alpha,26,71,42,6,40,2
9844,Half Baked,half baked,5,0,0,1,3,1
68778,Three Thousand Years of Longing,three thousand years longing,1,10,0,9,2,6
41580,Irrational Man,irrational man,0,1,0,2,0,1
11234,Short Circuit,short circuit,0,10,0,7,8,1
47570,Ferdinand,ferdinand,0,3,0,3,3,0
13592,Penelope,penelope,0,7,0,7,0,7
22819,Emma.,emma,0,23,1,19,16,5
14171,Jungle,jungle,0,6,0,6,12,0
41695,Goal! The Dream Begins,goal dream begins,0,2,0,2,0,2
12732,The Girl with All the Gifts,girl with all gifts,28,11,49,2,27,0
18803,Empire Records,empire records,0,13,0,11,0,12
724124,Purple Hearts,purple hearts,0,13,0,7,0,7
17309,Titan A.E.,titan ae,0,5,0,5,8,0
15407,Scanners,scanners,0,12,0,13,0,13
11622,The Brave One,brave i,0,12,0,1,0,2
19119,Always Be My Maybe,always be my maybe,0,11,0,11,0,10
35603,Pride and Glory,pride glory,1,1,0,1,0,1
808381,Emily the Criminal,emily criminal,0,28,0,12,0,14
15203,Adrift,adrift,0,8,0,7,14,1
12150,The Rocketeer,rocketeer,0,3,0,4,0,3
36393,Under the Tuscan Sun,under tuscan sun,0,4,0,4,4,1
10859,Pete's Dragon,petes dragon,0,6,0,4,0,6
31733,Absolute Power,absolute power,0,1,0,1,0,1
8931,Black Rain,black rain,1,2,0,3,1,3
18887,Sinbad: Legend of the Seven Seas,sinbad legend vii seas,0,4,0,4,0,4
13417,Battle of the Sexes,battle sexes,0,4,0,4,0,4
9232,Courage Under Fire,courage under fire,0,1,0,1,0,1
21673,The Call of the Wild,call wild,35,75,0,23,47,5
1145507,Black Bag,black bag,1,15,0,9,16,1
17679,Macbeth,macbeth,0,3,0,4,0,4
10228,Kalifornia,kalifornia,0,4,0,4,0,4
33037,2010,2010,0,3,0,2,0,3
874300,Love Lies Bleeding,love lies bleeding,2,68,0,58,47,23
77435,Bad Words,bad words,0,2,0,2,1,2
13274,Arbitrage,arbitrage,0,3,0,1,0,0
236788,THX 1138,thx 1138,0,3,0,3,0,2
17549,Reality Bites,reality bites,0,2,0,3,0,1
949949,Spirited,spirited,0,20,0,19,1,16
85822,Transsiberian,transsiberian,0,5,0,4,0,2
10756,Oliver & Company,oliver company,16,1,0,10,6,5
74286,French Kiss,french kiss,0,2,0,4,0,4
237112,The Great Outdoors,great outdoors,0,2,0,3,4,0
25493,Cassandra's Dream,cassandras dream,0,1,0,1,0,1
16689,The Rules of Attraction,rules attraction,0,4,0,4,0,4
1210318,Land Of Bad,land bad,0,3,0,2,0,4
1008695,To Catch a Killer,catch killer,2,12,0,13,4,6
22049,Rachel Getting Married,rachel getting married,0,3,0,4,0,4
8718,Annie,annie,1,20,0,12,7,1
16154,Operation Finale,operation finale,0,2,0,2,0,4
15536,Peter Rabbit,peter rabbit,0,3,0,4,6,3
11432,Sudden Impact,sudden impact,0,4,0,2,0,2
21887,Happiest Season,happiest season,0,26,0,24,32,0
13339,Ingrid Goes West,ingrid goes west,0,26,0,16,0,18
12062,The Odd Life of Timothy Green,odd life timothy green,0,4,0,3,0,3
179716,Roxanne,roxanne,0,3,0,3,0,3
949944,The Wonder,wonder,0,28,0,26,28,6
150621,Miracle on 34th Street,miracle on 34th street,0,3,0,3,0,4
11989,The Loved Ones,loved ones,45,0,0,16,32,3
702553,They Cloned Tyrone,they cloned tyrone,0,10,0,10,0,10
147714,Fatherhood,fatherhood,0,9,0,6,1,6
1210453,It’s What’s Inside,skit’s what’s inside,1,12,0,10,0,11
25768,The Wave,wave,0,6,2,6,1,6
20965,The Informer ,informer ,0,4,0,3,5,0
31241,So I Married an Axe Murderer,so i married an axe murderer,0,6,0,6,0,5
571461,Phantasm,phantasm,0,13,0,10,0,10
65698,Twilight Zone: The Movie,twilight zone movie,0,6,0,4,0,4
35654,Emma,emma,0,2,0,2,0,1
20331,Coco Before Chanel,coco before chanel,0,2,0,2,0,2
10507,May,may,38,5,61,1,26,21
22173,Midnight in the Garden of Good and Evil,midnight garden good evil,0,3,0,1,0,1
20535,Late Night,late night,0,4,0,4,0,3
690569,Malcolm & Marie,malcolm marie,0,7,0,6,0,6
19149,The Art of Self-Defense,art self defense,32,1,0,15,4,14
11865,The Howling,howling,1,8,0,7,12,0
27813,All the Bright Places,all bright places,0,21,0,21,0,19
1072799,Horizon: An American Saga - Chapter 1,horizon an american saga i,0,4,1,2,7,0
867679,Migration,migration,0,7,0,8,0,10
18499,The Exorcist III,exorcist iii,0,11,0,9,15,1
536627,The Eyes of Tammy Faye,eyes tammy faye,0,11,0,10,0,11
238303,New Jack City,new jack city,0,2,0,2,0,2
58156,Young Guns II,young guns ii,0,2,0,2,2,1
17641,Last Holiday,last holiday,0,3,0,5,0,3
48991,The Missing,missing,3,1,0,4,5,1
21551,Gummo,gummo,41,10,58,0,39,1
754420,Cherry,cherry,0,12,0,4,0,8
9365,Diary of a Wimpy Kid: Rodrick Rules,diary wimpy kid rodrick rules,0,8,0,4,0,4
12633,Wish I Was Here,wish i was here,0,2,0,3,0,1
238211,For Love of the Game,love game,0,2,0,2,0,2
22006,The Aeronauts,aeronauts,0,13,0,7,10,0
8444,Batteries Not Included,batteries not included,0,2,0,3,0,3
17640,Dumplin',dumplin,0,13,0,13,0,12
17042,The Clovehitch Killer,clovehitch killer,0,22,0,20,20,7
14575,Disobedience,disobedience,0,17,0,16,0,17
822899,Boston Strangler,boston strangler,0,6,0,6,0,5
14383,Midnight Sun,midnight sun,0,4,0,3,0,3
58438,The Secret of My Success,secret my success,0,1,0,1,0,1
11853,The Homesman,homesman,12,0,0,1,3,0
13183,22 Bullets,22 bullets,3,0,0,1,0,1
237116,Batman,batman,0,4,0,3,2,2
184615,The Man Who Knew Too Little,man who knew too little,1,3,0,3,0,3
9587,FernGully: The Last Rainforest,ferngully last rainforest,0,8,0,6,2,5
12487,Upstream Color,upstream color,4,5,0,5,7,0
763530,Father Stu,father stu,0,5,0,5,0,4
19785,Dead End,dead end,0,11,0,9,0,10
14500,Tale of Tales,tale tales,0,3,0,4,10,0
21154,The Current War,current war,0,0,0,1,4,1
19442,Stretch,stretch,0,1,0,1,0,1
16247,Dirty Work,dirty work,0,1,0,2,0,1
47476,Unknown,unknown,0,3,0,3,0,3
15503,Hell House LLC,hell house llc,0,44,1,37,0,35
21840,Just Cause,just cause,0,2,0,2,0,2
17746,Stick It,stick it,0,4,0,4,0,4
11047,Riding In Cars With Boys,riding cars with boys,0,2,0,2,0,2
11793,The Girl Next Door,girl next door,0,12,0,9,11,7
114403,Rollerball,rollerball,0,3,0,3,0,3
11252,Sightseers,sightseers,22,0,0,5,10,1
8566,A Walk In the Woods,walk woods,0,2,0,1,1,1
17152,White Bird in a Blizzard,white bird blizzard,0,4,0,3,0,4
82485,Cruising,cruising,0,8,0,6,0,6
68682,Son of a Gun,son gun,0,1,0,1,0,1
88821,Fire in the Sky,fire sky,0,5,0,5,0,5
786396,Against the Ice,against ice,62,4,0,10,17,0
204692,Next Goal Wins,next goal wins,3,11,0,12,1,11
8683,An American Tail: Fievel Goes West,an american tail fievel goes west,0,5,0,4,0,4
18675,Pulse,pulse,0,12,0,11,2,10
128056,The Sputnik,sputnik,0,13,0,11,0,10
16148,The Serpent and the Rainbow,serpent rainbow,0,7,0,7,16,0
22281,Ned Kelly,ned kelly,0,2,0,3,3,0
20949,The Goldfinch,goldfinch,0,21,0,12,0,13
16808,The Swan Princess,swan princess,0,3,0,3,1,3
16729,Barefoot,barefoot,0,2,0,2,0,2
47437,Archive,archive,0,5,0,3,0,3
13855,Mayhem,mayhem,0,16,1,11,0,13
935576,In the Land of Saints and Sinners,land saints sinners,0,7,0,7,0,5
10704,Nightbreed,nightbreed,1,5,0,4,2,3
22241,Hidden,hidden,0,4,0,3,7,0
79249,Only You,only you,0,1,0,1,0,2
39194,The Great Gatsby,great gatsby,0,3,0,3,3,0
24643,A Midsummer Night's Dream,midsummer nights dream,0,5,0,5,0,5
11022,Repo! The Genetic Opera,repo genetic opera,0,68,0,64,2,59
14875,Bad Samaritan,bad samaritan,1,7,0,5,1,4
144208,The Ottoman Lieutenant,ottoman lieutenant,0,2,0,2,1,0
22306,"Where'd You Go, Bernadette",whered you go bernadette,0,4,0,4,0,4
39377,Ocean's Eleven,oceans eleven,0,1,0,1,0,1
585343,I Want You Back,i want you back,0,4,0,4,0,4
25587,Fierce Creatures,fierce creatures,0,1,0,2,0,2
1395305,Straw,straw,0,6,0,7,0,7
15776,Purple Rain,purple rain,0,3,0,3,0,4
127917,Ammonite,ammonite,0,9,0,8,13,1
239285,Inferno,inferno,0,10,18,0,18,0
751873,Pleasure,pleasure,0,6,0,3,0,3
15128,Shivers,shivers,0,7,0,7,1,6
10790,Our Kind of Traitor,our kind traitor,13,0,0,1,0,1
12342,Thor: The Dark World,thor dark world,0,14,1,14,2,10
17879,Captain Marvel,captain marvel,0,98,3,120,0,80
12008,The Matrix Revolutions,matrix revolutions,0,8,0,6,0,6
9120,Charlie And the Chocolate Factory,charlie chocolate factory,0,30,0,21,6,19
872414,The Wolverine,wolverine,2,10,0,6,13,0
20236,In Time,time,0,7,0,6,0,6
8744,Armageddon,armageddon,3,17,0,14,0,13
12535,Wanted,wanted,2,7,0,5,6,1
13381,Kingsman: The Golden Circle,kingsman golden circle,122,5,2,26,12,17
13200,Kong: Skull Island,kong skull island,8,26,0,11,15,1
28145,Final Destination,final destination,5,111,0,73,0,81
14299,Angels and Demons,angels demons,0,10,0,10,0,9
19333,The Other Guys,other guys,1,3,0,2,2,2
12541,Warcraft,warcraft,5,0,0,4,6,0
19919,DodgeBall: A True Underdog Story,dodgeball true underdog story,0,12,0,8,0,8
23266,The A-Team,a team,0,2,0,1,0,1
11820,The Grey,grey,12,0,0,5,11,0
19898,Life,life,19,30,0,29,42,0
15848,The Fate of the Furious,fate furious,0,2,0,2,0,2
24952,Escape Plan,escape plan,0,3,0,3,0,3
17079,The Beach,beach,0,5,0,3,7,0
19339,Madagascar: Escape 2 Africa,madagascar escape ii africa,0,4,0,5,8,0
9500,Ender's Game,enders game,0,8,0,6,7,1
17606,Mother! ,mother ,0,78,0,63,6,47
10513,"Me, Myself & Irene",me myself irene,1,5,0,6,6,1
12101,The Polar Express,polar express,0,13,0,12,0,13
8776,Austin Powers: The Spy Who Shagged Me,austin powers spy who shagged me,0,8,0,6,0,6
11792,The Girl Next Door,girl next door,0,6,0,6,0,5
21118,Romeo + Juliet,romeo + juliet,0,8,0,8,0,8
13216,Rush Hour 2,rush hour ii,0,5,0,3,1,4
17849,Jason Bourne,jason bourne,0,4,0,4,0,4
855396,The Adam Project,adam project,8,61,0,45,0,38
10952,Project X,project x,5,26,1,12,0,15
17166,The Chronicles of Riddick,chronicles riddick,0,4,0,2,0,2
8941,Blade II,blade ii,0,5,0,4,0,5
12456,Twister,twister,2,68,0,33,41,11
253159,Safe House,safe house,0,2,0,2,0,2
151024,The Tomorrow War,tomorrow war,0,15,0,14,17,0
13348,King Arthur: Legend of the Sword,king arthur legend sword,8,4,0,4,5,0
10421,Love & Other Drugs,love other drugs,0,4,0,4,0,4
12680,Youve Got Mail,youve got mail,0,10,0,7,1,7
25948,The Flash,flash,0,17,0,13,2,11
9516,EuroTrip,eurotrip,0,4,0,3,0,3
16350,Ghostbusters II,ghostbusters ii,0,14,0,12,0,10
22727,American Reunion,american reunion,0,2,0,1,0,1
15291,Drag Me to Hell,drag me hell,9,43,94,0,55,14
171122,Jungle Cruise,jungle cruise,0,52,3,46,59,2
14183,Red Sparrow,red sparrow,9,18,0,10,0,8
11482,Talladega Nights: the Ballad of Ricky Bobby,talladega nights ballad ricky bobby,0,7,0,9,0,6
10436,Machete,machete,0,2,0,4,0,3
9518,Event Horizon,event horizon,0,24,0,24,0,22
16801,Puss in Boots,puss boots,1,11,0,9,0,7
46553,Eagle Eye,eagle eye,0,3,0,3,0,3
1072711,Longlegs,longlegs,9,151,3,108,158,11
10094,Insidious: Chapter 2,insidious ii,1,25,0,25,0,20
8479,30 Days of Night,30 days night,71,0,0,12,26,6
11990,The Lovely Bones,lovely bones,2,32,0,23,0,25
18944,R.E.D 2,red ii,0,1,0,1,0,1
22429,The Heat,heat,0,7,0,5,0,5
13512,Happy Death Day,happy death day,0,40,0,32,0,31
20581,Lethal Weapon 4,lethal weapon iv,0,7,0,6,0,5
12158,The Running Man,running man,0,5,0,4,0,4
562532,Gucci,gucci,0,1,0,2,0,1
222021,The Hunger Games: The Ballad of Songbirds & Snakes,hunger games ballad songbirds snakes,0,83,0,54,87,2
12829,Hush,hush,7,112,1,111,0,87
705955,Borat Subsequent Moviefilm,borat subsequent moviefilm,0,13,0,10,17,0
10466,Man On a Ledge,man on ledge,0,3,0,3,0,3
998040,Beetlejuice Beetlejuice,beetlejuice beetlejuice,0,81,11,34,77,0
22553,Vantage Point,vantage point,0,3,0,2,0,2
9990,Hotel Transylvania 2,hotel transylvania ii,0,4,0,4,1,2
18132,Joy,joy,0,3,0,1,0,2
22569,My Big Fat Greek Wedding,my big fat greek wedding,0,5,0,6,3,5
33611,8MM,8mm,0,5,0,4,0,4
23138,The Hunt,hunt,0,32,0,22,65,0
71855,Flushed Away,flushed away,0,12,0,9,13,0
35731,Beverly Hills Cop II,beverly hills cop ii,0,2,0,2,0,2
10794,Outbreak,outbreak,1,15,0,9,17,4
11752,The Faculty,faculty,0,20,0,17,26,0
80708,What Lies Beneath,what lies beneath,0,20,1,10,0,9
16951,The Santa Clause,santa clause,0,21,0,19,0,19
238023,Shanghai Noon,shanghai noon,0,3,0,3,0,2
63499,Burnt,burnt,0,5,0,4,0,4
30864,Last Vegas,last vegas,0,2,0,2,0,1
17212,Wild Things,wild things,0,9,0,9,0,8
11528,The 13th Warrior,13th warrior,0,14,0,9,3,4
15892,Tears of the Sun,tears sun,0,3,0,3,0,2
756554,The Pale Blue Eye,pale blue eye,0,23,0,18,40,0
8777,Australia,australia,16,1,0,3,6,0
21150,Maleficent: Mistress of Evil,maleficent mistress evil,1,8,0,7,6,4
38746,The Green Knight,green knight,6,39,0,27,58,5
11908,The Invitation,invitation,66,9,1,39,55,3
14992,Crocodile Dundee,crocodile dundee,0,6,0,6,12,0
63222,The Manchurian Candidate,manchurian candidate,0,3,0,3,0,3
24761,U.S. Marshals,us marshals,0,4,0,4,0,4
15603,Mamma Mia! Here We Go Again,mamma mia here we go again,0,29,0,25,1,24
10083,Inherent Vice,inherent vice,0,4,0,4,0,4
9505,Epic,epic,0,4,0,2,4,0
17614,Overlord,overlord,0,15,1,11,15,4
10847,Penguins of Madagascar,penguins madagascar,1,8,1,9,10,0
8716,Anna Karenina,anna karenina,0,7,0,5,13,2
10147,Jackass: the Movie,jackass movie,0,9,2,7,0,6
15199,The Lost City of Z,lost city z,0,6,0,4,13,0
238439,Weird Science,weird science,0,7,0,7,5,2
15864,I Love You Phillip Morris,i love you phillip morris,0,11,0,10,0,8
22038,Edge of Darkness,edge darkness,0,2,0,2,0,2
55455,Nymphomaniac: Vol. II,nymphomaniac vol ii,0,4,0,4,3,2
16075,Hot Shots! Part Deux,hot shots deux,5,1,0,1,1,0
10133,Its Complicated,skits complicated,0,2,0,2,0,2
104873,The Pelican Brief,pelican brief,0,4,0,2,0,2
46163,Footloose,footloose,0,8,0,7,0,7
9618,Flatliners,flatliners,27,10,0,5,0,8
13306,Kiss the Girls,kiss girls,1,10,0,7,12,0
19568,Nick and Norah's Infinite Playlist,nick norahs infinite playlist,0,4,0,3,0,3
13610,Going in Style,going style,0,5,0,2,0,4
19527,Mona Lisa Smile,mona lisa smile,0,5,0,3,0,4
33586,A Perfect Murder,perfect murder,0,2,0,2,0,2
11293,Slither,slither,33,0,17,3,25,0
43145,This Is Where I Leave You,this where i leave you,0,4,0,5,0,4
1059028,Saw X,saw x,2,96,0,69,0,74
1312461,Wolfs,wolfs,0,5,0,5,0,5
24760,U-571,u 571,0,1,0,1,0,1
11379,Star Trek: Generations,star trek generations,0,4,0,5,0,4
41059,¡Three Amigos!,¡three amigos,0,4,0,5,4,1
236783,Scoop,scoop,0,1,0,1,0,1
87000,Space Cowboys,space cowboys,0,1,0,1,0,1
10652,Nanny McPhee,nanny mcphee,0,5,0,4,3,1
79536,Father of the Bride,father bride,0,5,0,3,0,3
91501,Phenomenon,phenomenon,0,3,0,2,0,3
21865,Jackie,jackie,0,4,0,4,0,4
10545,Midnight Special,midnight special,0,7,0,5,0,5
48444,Morning Glory,morning glory,0,1,0,2,4,0
50057,The Weather Man,weather man,0,2,0,2,0,3
62280,Awake,awake,0,3,0,4,0,3
55381,Café Society,café society,0,1,0,1,0,1
12298,The Wedding Ringer,wedding ringer,4,4,1,1,2,0
11571,The Bad Lieutenant: Port of Call - New Orleans,bad lieutenant port call new orleans,4,10,0,4,9,1
13887,[REC]²,[rec]²,0,5,0,4,0,2
11964,The Lego Movie 2: The Second Part,lego movie iisecond part,0,13,0,14,6,8
16559,The Witches of Eastwick,witches eastwick,1,16,0,12,0,12
817629,Spencer,spencer,0,6,0,6,8,0
20035,Joy Ride,joy ride,0,7,0,3,0,4
19705,Dreamgirls,dreamgirls,0,3,0,4,0,4
8740,Arachnophobia,arachnophobia,21,24,21,1,27,1
9227,Copycat,copycat,1,12,0,10,0,13
22771,Derailed,derailed,0,3,0,2,0,2
177040,Bowfinger,bowfinger,0,4,0,4,0,4
8951,Blindness,blindness,0,6,0,5,0,4
16277,Peppermint,peppermint,0,11,0,7,0,6
404723,Set It Up,set it up,0,8,0,4,0,6
21127,The Awakening,awakening,0,11,0,7,8,1
14704,"Run, Fatboy, Run",run fatboy run,0,4,0,4,0,4
14126,Hoodwinked,hoodwinked,0,8,0,6,1,4
8827,BASEketball,baseketball,1,3,0,4,4,1
20649,Mowgli: Legend of the Jungle,mowgli legend jungle,20,0,7,0,14,1
16243,Cry Baby,cry baby,0,6,0,3,0,6
58059,The Sisterhood of the Traveling Pants,sisterhood traveling pants,0,1,0,2,0,2
807184,The Amateur,amateur,0,12,0,11,0,9
1071547,The First Omen,first omen,6,32,1,19,14,21
10066,In Her Shoes,her shoes,0,2,0,1,0,1
49291,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,dont be menace south central while drinking your juice hood,0,1,1,1,0,1
894494,Totally Killer,totally killer,0,20,0,15,0,15
9614,Flash Gordon,flash gordon,0,3,0,3,0,4
553878,Titane,titane,2,41,0,40,0,39
10601,Mousehunt,mousehunt,0,6,7,0,10,0
1224520,Novocaine,novocaine,0,24,0,17,3,18
13484,Wet Hot American Summer,wet hot american summer,0,6,0,5,0,3
98389,Fanboys,fanboys,0,3,0,3,0,3
27562,The Art of Getting By,art getting by,0,2,0,2,0,2
139934,Dangerous Minds,dangerous minds,0,2,0,3,0,3
61971,Casanova,casanova,0,3,0,3,0,3
11766,The First Wives Club,first wives club,0,4,0,4,0,3
15840,Under the Silver Lake,under silver lake,34,1,0,9,24,0
45330,Can't Hardly Wait,cant hardly wait,0,4,0,2,0,2
17600,The Final Girls,final girls,0,21,0,16,0,16
20501,Black Death,black death,0,6,0,5,0,5
12154,The Rover,rover,10,2,0,3,1,2
12146,The River Wild,river wild,0,24,0,9,0,8
12835,Imperium,imperium,0,5,0,5,0,5
721454,His House,his house,0,34,0,28,0,28
19443,Unsane,unsane,0,11,0,11,0,11
21039,The Runaways,runaways,0,5,0,4,0,4
38855,Think Like a Man,think like man,0,2,0,2,0,2
26045,Rules of Engagement,rules engagement,0,2,0,2,0,2
12364,Time Lapse,time lapse,0,3,0,3,0,3
108020,Forever Young,forever young,0,1,0,1,0,1
221002,Possessor,possessor,0,35,1,30,2,29
158324,Varsity Blues,varsity blues,0,2,0,2,0,2
19508,Bad Taste,bad taste,0,4,0,4,6,0
15819,St. Elmo's Fire,st elmos fire,0,6,0,6,0,6
20683,High Crimes,high crimes,0,2,0,2,0,2
153749,Sleeping with Other People,sleeping with other people,0,3,0,3,0,3
14688,Dog,dog,122,201,27,78,16,53
67034,Blood Work,blood work,0,2,0,1,0,1
13481,Better Watch Out,better watch out,4,36,0,37,7,19
712711,Heads of State,heads state,0,6,0,5,0,4
16417,The Good Girl,good girl,2,3,0,2,1,3
1061591,Priscilla,priscilla,0,21,0,16,0,17
14037,The Choice,choice,0,9,0,7,8,2
11886,The Inbetweeners 2,inbetweeners ii,0,3,0,3,3,1
10253,Kill List,kill list,28,2,28,1,23,0
11805,The Good Son,good son,28,0,0,11,8,4
133428,Byzantium,byzantium,0,1,0,1,0,1
45451,It Could Happen to You,skit could happen you,0,1,0,1,0,1
16433,White Boy Rick,white boy rick,0,3,0,3,6,1
457999,O2,o2,0,2,0,2,1,0
486328,Being the Ricardos,being ricardos,0,3,0,3,1,3
15056,"Roman J. Israel, Esq.",roman j israel esq,0,4,0,4,0,4
26896,The Producers,producers,0,7,0,6,0,6
30019,Host,host,0,40,0,26,0,27
18853,In & Out,out,0,5,0,5,0,4
1059432,Fair Play,fair play,0,8,0,5,0,7
11271,Single White Female,single white female,37,1,0,17,9,10
15897,Ghostland,ghostland,1,16,0,12,0,13
12293,The Water Horse,water horse,11,1,0,5,8,0
111848,Peggy Sue Got Married,peggy sue got married,0,1,0,2,0,1
10254,Kill Your Darlings,kill your darlings,0,16,0,16,0,12
27062,Black Sea,black sea,0,1,0,1,0,1
91796,Severance,severance,0,8,0,6,0,7
12088,The People Under the Stairs,people under stairs,33,0,0,17,6,15
9407,Dont Tell Mom the Babysitters Dead,dont tell mom babysitters dead,0,4,0,3,0,3
25274,My Spy,my spy,2,14,0,6,12,0
18551,Compliance,compliance,0,10,0,7,0,7
21549,The Angry Birds Movie 2,angry birds movie ii,0,2,0,2,0,1
13770,Cake,cake,0,3,0,3,0,3
14841,Ghost Stories,ghost stories,0,13,0,13,16,0
21133,Prospect,prospect,0,9,0,6,0,7
9526,Evita,evita,0,3,0,3,0,2
14881,Muppets Most Wanted,muppets most wanted,0,5,0,4,0,4
537614,The Silencing,silencing,1,28,0,7,3,10
24177,"To All the Boys: Always and Forever, Lara Jean",all boys always forever lara jean,0,11,0,11,0,11
13834,Creep 2,creep ii,0,39,0,31,0,33
121697,Nurse Betty,nurse betty,0,2,0,3,0,2
141532,Den of Thieves 2,den thieves ii,0,4,0,3,0,3
18900,Shortbus,shortbus,0,6,0,4,0,4
15743,Cop Car,cop car,0,3,0,2,6,0
1002372,Nefarious,nefarious,0,13,0,10,0,12
49484,Mystic Pizza,mystic pizza,0,4,0,4,0,4
18085,7500,7500,1,3,0,3,3,3
65375,Tideland,tideland,0,3,0,3,3,0
70178,Lord of the Flies,lord flies,0,18,0,17,25,0
58521,A Bigger Splash,bigger splash,0,1,0,2,0,2
12064,The Omega Man,omega man,0,3,0,2,0,2
20540,A Long Way Down,long way down,0,3,0,2,0,3
238245,Barbershop,barbershop,0,2,0,2,0,2
12116,The Prophecy,prophecy,0,2,0,2,0,2
788814,The Lord of the Rings: The War of the Rohirrim,lord rings war rohirrim,0,8,0,8,10,0
25910,Always,always,0,3,0,3,0,3
17248,Choke,choke,0,3,0,4,0,4
24734,Resident Evil: Degeneration,resident evil degeneration,1,5,0,6,0,5
16627,Silver Bullet,silver bullet,0,10,0,4,0,3
131289,Sleuth,sleuth,0,2,0,2,0,2
959138,Luck,luck,0,4,0,4,0,4
23790,Them,them,7,1,0,4,1,3
38597,In the Land of Women,land women,0,2,0,1,0,2
10007,How I Live Now,how i live now,15,0,0,4,10,0
568129,Vacation Friends,vacation friends,0,8,0,6,0,7
9364,Diary of a Wimpy Kid: Dog Days,diary wimpy kid dog days,1,10,0,5,0,6
30117,Hours,hours,0,6,0,2,0,2
8706,"Angus, Thongs and Perfect Snogging",angus thongs perfect snogging,0,7,0,8,0,8
14821,American Gigolo,american gigolo,0,4,0,4,0,4
11594,The Blob,blob,8,25,5,8,1,9
15432,Screamers,screamers,0,2,0,1,0,2
24492,Charlie Countryman,charlie countryman,0,4,0,3,0,4
19255,A Little Bit of Heaven,little bit heaven,1,1,1,1,1,1
68488,Frontier(s),frontier(s),0,4,0,4,0,4
12855,American Mary,american mary,0,35,0,29,0,32
84698,Private Benjamin,private benjamin,0,2,0,2,0,2
28689,Third Person,third person,0,1,0,1,0,1
10960,Pumpkinhead,pumpkinhead,1,26,0,13,0,11
39282,The Bar,bar,0,3,0,3,0,3
42699,Descendants,descendants,0,11,0,9,0,10
21483,Noelle,noelle,0,8,0,9,0,10
9104,Cats Eye,cats eye,0,11,1,11,11,0
15935,Sand Castle,sand castle,0,11,0,4,0,4
31897,The Vanishing,vanishing,0,1,0,1,0,1
15833,Crooked House,crooked house,0,5,0,3,6,2
10671,Needful Things,needful things,19,0,0,4,7,0
238079,Down Periscope,down periscope,0,1,0,1,0,0
13097,Berlin Syndrome,berlin syndrome,8,12,0,8,0,9
37263,The Assistant,assistant,1,2,0,3,0,3
91591,Housesitter,housesitter,0,2,0,2,0,2
913928,Back to Black,back black,0,3,0,3,0,3
33212,Pete's Dragon,petes dragon,0,1,0,2,0,2
9117,Chalet Girl,chalet girl,0,1,0,2,0,1
17102,Welcome to Marwen,welcome marwen,0,11,0,11,0,11
14865,Dear White People,dear white people,0,4,0,3,1,2
12081,The Pagemaster,pagemaster,0,3,0,2,0,2
708169,The Wolf of Snow Hollow,wolf snow hollow,0,18,0,12,15,4
18815,My Bloody Valentine,my bloody valentine,0,16,0,16,0,16
27564,The Art of the Steal,art steal,0,2,0,2,0,2
18543,Someone Great,someone great,0,4,0,4,0,4
122026,Lost Girls,lost girls,0,8,0,5,0,6
923388,Karate Kid: Legends,karate kid legends,0,2,0,2,0,1
11577,The Beastmaster,beastmaster,15,0,0,5,8,0
